Wall time,Step,Value
1657794871,3831,-0.000747281
1657794925,3833,-0.002340647
1657794955,3835,-0.000730385
1657795386,3848,-0.001772303
1657795736,3864,-0.001430486
1657795858,3869,-0.001446819
1657795954,3876,-0.001757512
1657796415,3901,-0.00170058
1657796453,3902,-0.002490701
1657796463,3903,-0.001452709
1657796565,3910,-0.00188668
1657796759,3920,-0.000773608
1657796937,3928,-0.002039628
1657797011,3935,-0.001135281
1657797071,3939,-0.001388809
1657797221,3950,-0.001276415
1657797303,3956,-0.002141533
1657797427,3962,-0.000731577
1657797766,3980,-0.001515687
1657797870,3984,-0.001710648
1657798117,3995,-0.001191103
1657798270,4000,-0.002227375
1657798379,4005,-0.002149102
1657798452,4009,-0.001448448
1657798456,4010,-0.002317425
1657798625,4021,-0.000965659
1657798726,4022,-0.001693706
1657798908,4033,-0.00247331
1657798924,4035,-0.002490701
1657798935,4036,-0.00167152
1657799141,4043,-0.002490105
1657799185,4046,-0.001109576
1657799287,4047,-0.00164057
1657799292,4048,-0.00228785
1657799390,4054,-0.001809189
1657799783,4076,-0.001051878
1657800181,4093,-0.001841748
1657800263,4098,-0.001388809
1657800273,4099,-0.001357058
1657800289,4101,-0.001810291
1657800422,4109,-0.001102482
1657801857,4167,-0.001515337
1657802185,4181,-0.00242586
1657802278,4182,-0.001044729
1657802502,4193,-0.001807573
1657802507,4194,-0.002308993
1657802520,4196,-0.002307623
1657802560,4198,-0.002445058
1657802599,4201,-0.001266064
1657802659,4202,-0.002493559
1657802669,4204,-0.002491876
1657803228,4227,-0.002029729
1657803307,4232,-0.001960703
1657803324,4235,-0.00160896
1657803379,4238,-0.00179492
1657803475,4243,-0.001823724
1657803664,4254,-0.00232366
1657803846,4263,-0.002317425
1657803869,4266,-0.001517043
1657803932,4267,-0.002490105
1657804105,4276,-0.001993631
1657804272,4282,-0.002487202
1657804639,4298,-0.001268149
1657804809,4304,-0.001877044
1657804949,4308,-0.001830216
1657805151,4317,-0.002042382
1657805176,4319,-0.001854484
1657805419,4328,-0.002318803
1657805510,4332,-0.002490701
1657805649,4338,-0.002491876
1657805837,4343,-0.001038184
1657805974,4349,-0.001030455
1657806143,4358,-0.002491876
1657806218,4365,-0.001945643
1657806306,4369,-0.000914699
1657806461,4378,-0.002441136
1657806768,4393,-0.001602658
1657806992,4400,-0.000901433
1657807065,4403,-0.00246162
1657807076,4405,-0.002409524
1657807096,4406,-0.000901227
1657807183,4410,-0.002490701
1657807189,4411,-0.002297762
1657807610,4430,-0.001330972
1657807615,4431,-0.002317425
1657807694,4433,-0.001458114
1657807799,4439,-0.001879834
1657807898,4442,-0.001257677
1657808508,4469,-0.002047858
1657808564,4475,-0.00242586
1657808659,4479,-0.002078309
1657808721,4482,-0.002259232
1657808941,4490,-0.001483066
1657809014,4492,-0.00166721
1657809321,4509,-0.001980034
1657809328,4510,-0.00205041
1657809807,4529,-0.002491876
1657809811,4530,-0.002417813
1657809870,4533,-0.001596581
1657809998,4540,-0.000997339
1657810089,4542,-0.001054602
1657810232,4550,-0.000885869
1657810337,4552,-0.001393363
1657810342,4553,-0.002483109
1657810600,4566,-0.001491707
1657810672,4568,-0.002060502
1657810932,4578,-0.001423706
1657810969,4581,-0.000882234
1657811296,4592,-0.002080287
1657811324,4595,-0.001502418
1657811390,4597,-0.001176409
1657811400,4599,-0.002463194
1657811543,4611,-0.001343889
1657811870,4628,-0.00248727
1657812179,4643,-0.002284923
1657812230,4649,-0.001952342
1657812338,4656,-0.002493559
1657812482,4664,-0.001078221
1657812564,4668,-0.001951881
1657812777,4675,-0.001874176
1657812788,4676,-0.00139427
1657812875,4677,-0.001340832
1657813136,4687,-0.001207185
1657813576,4708,-0.00232366
1657813683,4713,-0.001953479
1657813814,4718,-0.000985067
1657814007,4724,-0.002075883
1657814234,4734,-0.001493348
1657814327,4739,-0.00242327
1657814457,4745,-0.001051346
1657814577,4749,-0.002344892
1657814582,4750,-0.002490701
1657814789,4758,-0.00053207
1657814818,4761,-0.001755571
1657814939,4762,-0.000756881
1657814966,4764,-0.000819079
1657815128,4767,-0.000847497
1657815133,4768,-0.002401015
