,Step,Value
206,3247,-0.0019383676722138608
207,3272,-0.0019427418754917223
208,3281,-0.0019475730567368051
209,3305,-0.0019417123761694371
210,3313,-0.0019426975624077427
211,3327,-0.0019339521567836651
212,3328,-0.0019387907652158286
213,3345,-0.0019284502075636702
214,3374,-0.0019174380854880334
215,3376,-0.0019221867646331532
216,3386,-0.0019175344769868216
217,3403,-0.0019232778922169535
218,3408,-0.001927022733294784
219,3430,-0.0019147242059618362
220,3438,-0.0019161676639022178
221,3449,-0.0019215247372631958
222,3451,-0.001917460199890564
223,3458,-0.0019126597178916584
224,3464,-0.0019131287907127419
225,3471,-0.0019149861628056143
226,3477,-0.0019194125011775581
227,3480,-0.0019184556161657826
228,3497,-0.001916394510004125
229,3509,-0.0019028562949040839
230,3512,-0.001907493491955043
231,3519,-0.0018982475070354926
232,3535,-0.0018875202319651378
233,3537,-0.0018935806196454864
234,3543,-0.0018992762834490315
235,3547,-0.0019052191106145413
236,3563,-0.0018992938295083958
237,3580,-0.001896634701213312
238,3600,-0.0018875240842011788
239,3618,-0.0018879318633591672
240,3620,-0.0018797279547255756
241,3622,-0.0018774676551783197
242,3625,-0.0018800726886265364
243,3628,-0.001880096321740271
244,3645,-0.0018761246885228683
245,3656,-0.0018717949116376395
246,3670,-0.001862329562521263
247,3700,-0.0018498924468960504
248,3702,-0.0018506401924270899
249,3726,-0.0018391573205028188
250,3730,-0.0018385635872977908
251,3732,-0.0018364102814248128
252,3738,-0.0018265558786105648
253,3741,-0.0018256209098244593
254,3743,-0.0018305389507262146
255,3752,-0.0018353097912189526
256,3759,-0.0018268914633067632
257,3772,-0.0018335413086736955
258,3780,-0.0018234663555869587
259,3793,-0.001816417502031089
260,3795,-0.001819347487010778
261,3798,-0.0018063475021406702
262,3814,-0.0018117329471192634
263,3819,-0.0018174477076480706
264,3821,-0.0018205545605715899
265,3831,-0.001827267774965874
266,3835,-0.0018279905472162153
267,3864,-0.001827369631744053
268,3869,-0.0018320735554266125
269,3876,-0.0018386431098723463
270,3920,-0.0018342572487736227
271,3928,-0.0018352719062858865
272,3935,-0.0018314550872230277
273,3939,-0.0018275668763507974
274,3950,-0.0018255058775872893
275,3956,-0.0018216688288114164
276,3962,-0.0018282832305233023
277,3984,-0.0018204079082180691
278,3995,-0.0018263136891358885
279,4000,-0.0018324018622445297
280,4009,-0.0018284696936220843
281,4010,-0.0018188976366858634
282,4022,-0.0018188005503190047
283,4033,-0.0018221035648158146
284,4036,-0.0018227901191676566
285,4046,-0.0018183203479759799
286,4093,-0.0018214539144962199
287,4098,-0.0018187555653512576
288,4099,-0.001814272879697745
289,4109,-0.0018170221609007675
290,4182,-0.0018231253392917597
291,4193,-0.0018295377058988422
292,4194,-0.001827583848839854
293,4196,-0.0018334434803514554
294,4198,-0.0018342700155479408
295,4201,-0.0018334548553924615
296,4202,-0.001834270576838537
297,4227,-0.0018371961210701517
298,4232,-0.0018430827598594501
299,4235,-0.0018340412922608555
300,4243,-0.001840636469338247
301,4254,-0.0018385810646448645
302,4263,-0.0018444538539984158
303,4266,-0.0018463260854584317
304,4267,-0.0018412397846038473
305,4282,-0.001835003146757809
306,4298,-0.0018377511852902307
307,4304,-0.0018311401134373285
308,4308,-0.0018217593223029552
309,4317,-0.0018201429090799256
310,4319,-0.0018205408399891263
311,4328,-0.001821408191589235
312,4332,-0.0018262703396733427
313,4343,-0.0018321028762766092
314,4369,-0.0018341046475138431
315,4378,-0.0018360631010387047
316,4393,-0.0018362808700283176
317,4400,-0.0018425066613280345
318,4406,-0.0018461585847147541
319,4410,-0.0018519266388676067
320,4411,-0.0018442756324789306
321,4430,-0.0018507048961541412
322,4433,-0.0018563759771925998
323,4469,-0.0018523873574206738
324,4475,-0.001857973343846467
325,4490,-0.0018544578804080025
326,4492,-0.0018570061716039225
327,4509,-0.0018506211798878832
328,4510,-0.0018570337280890044
329,4529,-0.0018586008608081142
330,4530,-0.001853282072200033
331,4533,-0.0018578254814780328
332,4542,-0.0018486426766632525
333,4553,-0.00183771143989662
334,4578,-0.0018282804054976537
335,4581,-0.0018345491414426772
336,4592,-0.0018389826200282504
337,4595,-0.0018316372938279677
338,4597,-0.0018363971508896881
339,4599,-0.001842905199380791
340,4611,-0.0018354418173869833
341,4628,-0.0018302287092131135
342,4649,-0.0018362628421209825
343,4656,-0.0018323302236997725
344,4664,-0.0018309439814627748
345,4668,-0.001827170441648147
346,4675,-0.0018254985572316654
347,4676,-0.0018157641616593488
348,4677,-0.0018101904400427552
349,4687,-0.0018084300556423277
350,4713,-0.0018097413650859046
351,4718,-0.0018005248914350455
352,4734,-0.0018022568225206951
353,4745,-0.0017990635842954881
354,4749,-0.0017877386584525333
355,4750,-0.001794796861868008
356,4758,-0.0018005020532493277
357,4764,-0.0018073873227168345
358,4767,-0.0018021700394896662
